2024-08-13 16:14:27.261   600-836   androidtc               system_server                        D  Initializing SystemTextClassifier, type = System
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A  signal 11 (SIGSEGV), code 2 (SEGV_ACCERR), fault addr 0x00007f60e2df6590
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x0  00007f63b10fc049  x1  000000005c000000  x2  b4007f626b069be0  x3  00007f60e6eb16af
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x4  00007fffc7af4978  x5  6176616a4c1c0000  x6  00809ccceae17661  x7  00000000003b7463
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x8  1bcf4093ffd5c4fe  x9  1bcf4093ffd5c4fe  x10 1bcf4093ffd5c4fe  x11 0000000000000014
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x12 0000000070690d90  x13 b4007f61ab068028  x14 00007fffc7af4860  x15 0000000000000007
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x16 0000000000000001  x17 0000000073252328  x18 00007f63b2470000  x19 b4007f61ab068010
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x20 00007f60e2df6248  x21 b4007f621b058fd0  x22 0000000000000001  x23 00007f60e2df6000
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x24 b4007f61ab068010  x25 00007f60e2dc9848  x26 b4007f61bb0a9310  x27 b4007f61bb0a9370
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      x28 00007f63b10fc03d  x29 00007fffc7af4a20
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A      lr  00007f60e2dc98d0  sp  00007fffc7af4a20  pc  00007f60e2dc98d0  pst 0000000060001000
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A  87 total frames
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A  backtrace:
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #00 pc 00000000000098d0  /data/app/~~V8ET90od24xU4jXzXj1IwA==/com.example.testapp-A8Os7-Z7WSHfpHSRLXWDlA==/base.apk (offset 0x20000) (JNI_OnLoad+136)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #01 pc 000000000066bd54  /apex/com.android.art/lib64/libart.so (art::JavaVMExt::LoadNativeLibrary(_JNIEnv*, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>> const&, _jobject*, _jclass*, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>*)+1280) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #02 pc 0000000000005914  /apex/com.android.art/lib64/libopenjdkjvm.so (JVM_NativeLoad+356) (BuildId: 52e480f4d160d1f919dafa72cae26e8a)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #03 pc 000000000037f770  /apex/com.android.art/lib64/libart.so (art_quick_generic_jni_trampoline+144) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #04 pc 0000000000021448  [anon_shmem:dalvik-jit-code-cache] (offset 0x2000000) (java.lang.Runtime.loadLibrary0+408)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #05 pc 0000000000020bb0  [anon_shmem:dalvik-jit-code-cache] (offset 0x2000000) (java.lang.Runtime.loadLibrary0+160)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #06 pc 0000000000020940  [anon_shmem:dalvik-jit-code-cache] (offset 0x2000000) (java.lang.System.loadLibrary+160)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #07 pc 0000000000369240  /apex/com.android.art/lib64/libart.so (art_quick_invoke_static_stub+640) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #08 pc 0000000000362538  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+2048) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #09 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #10 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #11 pc 000000000000126c  <anonymous:7f63b1388000> (com.example.testapp.MainActivity.onCreate+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #12 pc 00000000003549c0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.__uniq.112435418011751916792819755956732575238.llvm.9474080970113376419)+428) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #13 pc 0000000000362d54  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+4124) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #14 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #15 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #16 pc 00000000001e11a0  /system/framework/framework.jar (android.app.Activity.performCreate+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #17 pc 00000000003549c0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.__uniq.112435418011751916792819755956732575238.llvm.9474080970113376419)+428) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #18 pc 0000000000362d54  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+4124) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #19 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #20 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #21 pc 00000000001e1184  /system/framework/framework.jar (android.app.Activity.performCreate+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #22 pc 00000000003549c0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.__uniq.112435418011751916792819755956732575238.llvm.9474080970113376419)+428) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #23 pc 0000000000362d54  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+4124) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #24 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #25 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #26 pc 0000000000258178  /system/framework/framework.jar (android.app.Instrumentation.callActivityOnCreate+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #27 pc 00000000003549c0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.__uniq.112435418011751916792819755956732575238.llvm.9474080970113376419)+428) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #28 pc 0000000000362d54  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+4124) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #29 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #30 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #31 pc 00000000001ceee4  /system/framework/framework.jar (android.app.ActivityThread.performLaunchActivity+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #32 pc 00000000003549c0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.__uniq.112435418011751916792819755956732575238.llvm.9474080970113376419)+428) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #33 pc 0000000000362d54  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+4124) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #34 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #35 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #36 pc 00000000001cedec  /system/framework/framework.jar (android.app.ActivityThread.handleLaunchActivity+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #37 pc 0000000000353d4c  /apex/com.android.art/lib64/libart.so (artQuickToInterpreterBridge+1932) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #38 pc 000000000037f898  /apex/com.android.art/lib64/libart.so (art_quick_to_interpreter_bridge+88) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #39 pc 00000000007801a0  /apex/com.android.art/lib64/libart.so (nterp_helper+4016) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #40 pc 00000000002ffc56  /system/framework/framework.jar (android.app.servertransaction.LaunchActivityItem.execute+170)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #41 pc 0000000000780144  /apex/com.android.art/lib64/libart.so (nterp_helper+3924) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #42 pc 00000000003027da  /system/framework/framework.jar (android.app.servertransaction.TransactionExecutor.executeNonLifecycleItem+154)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #43 pc 0000000000780144  /apex/com.android.art/lib64/libart.so (nterp_helper+3924) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #44 pc 0000000000302866  /system/framework/framework.jar (android.app.servertransaction.TransactionExecutor.executeTransactionItems+70)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #45 pc 0000000000368f74  /apex/com.android.art/lib64/libart.so (art_quick_invoke_stub+612) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #46 pc 00000000003624c0  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+1928) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #47 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #48 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #49 pc 000000000030254c  /system/framework/framework.jar (android.app.servertransaction.TransactionExecutor.execute+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #50 pc 0000000000353d4c  /apex/com.android.art/lib64/libart.so (artQuickToInterpreterBridge+1932) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #51 pc 000000000037f898  /apex/com.android.art/lib64/libart.so (art_quick_to_interpreter_bridge+88) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #52 pc 000000000006615c  [anon_shmem:dalvik-jit-code-cache] (offset 0x2000000) (android.app.ActivityThread$H.handleMessage+1756)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #53 pc 00000000000659a0  [anon_shmem:dalvik-jit-code-cache] (offset 0x2000000) (android.os.Handler.dispatchMessage+304)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #54 pc 00000000000649a4  [anon_shmem:dalvik-jit-code-cache] (offset 0x2000000) (android.os.Looper.loopOnce+1140)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #55 pc 0000000000369240  /apex/com.android.art/lib64/libart.so (art_quick_invoke_static_stub+640) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #56 pc 0000000000362538  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+2048) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #57 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #58 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #59 pc 000000000020e7c0  /system/framework/framework.jar (android.os.Looper.loop+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #60 pc 00000000003549c0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame&, art::JValue, bool, bool) (.__uniq.112435418011751916792819755956732575238.llvm.9474080970113376419)+428) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #61 pc 0000000000362d54  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+4124) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #62 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #63 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #64 pc 00000000001d905c  /system/framework/framework.jar (android.app.ActivityThread.main+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #65 pc 0000000000353d4c  /apex/com.android.art/lib64/libart.so (artQuickToInterpreterBridge+1932) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #66 pc 000000000037f898  /apex/com.android.art/lib64/libart.so (art_quick_to_interpreter_bridge+88) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #67 pc 0000000000369240  /apex/com.android.art/lib64/libart.so (art_quick_invoke_static_stub+640) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #68 pc 0000000000364bd0  /apex/com.android.art/lib64/libart.so (_jobject* art::InvokeMethod<(art::PointerSize)8>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jobject*, _jobject*, unsigned long)+732) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #69 pc 00000000006c6ac0  /apex/com.android.art/lib64/libart.so (art::Method_invoke(_JNIEnv*, _jobject*, _jobject*, _jobjectArray*) (.__uniq.165753521025965369065708152063621506277)+32) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #70 pc 000000000037f770  /apex/com.android.art/lib64/libart.so (art_quick_generic_jni_trampoline+144) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #71 pc 0000000000368f74  /apex/com.android.art/lib64/libart.so (art_quick_invoke_stub+612) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #72 pc 00000000003624c0  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)+1928) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #73 pc 000000000076e91c  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)+12208) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #74 pc 0000000000381dd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #75 pc 00000000001d3704  /system/framework/framework.jar (com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run+0)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #76 pc 0000000000353d4c  /apex/com.android.art/lib64/libart.so (artQuickToInterpreterBridge+1932) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #77 pc 000000000037f898  /apex/com.android.art/lib64/libart.so (art_quick_to_interpreter_bridge+88) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #78 pc 0000000000805f24  /system/framework/arm64/boot-framework.oat (com.android.internal.os.ZygoteInit.main+3028) (BuildId: b3f486c651c230963b05d27b91378451b0212645)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #79 pc 0000000000369240  /apex/com.android.art/lib64/libart.so (art_quick_invoke_static_stub+640) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #80 pc 00000000003546dc  /apex/com.android.art/lib64/libart.so (art::ArtMethod::Invoke(art::Thread*, unsigned int*, unsigned int, art::JValue*, char const*)+204) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #81 pc 0000000000352690  /apex/com.android.art/lib64/libart.so (art::JValue art::InvokeWithVarArgs<_jmethodID*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)+512) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #82 pc 00000000007398fc  /apex/com.android.art/lib64/libart.so (art::JNI<true>::CallStaticVoidMethodV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)+104) (BuildId: e13a53981ff151422de6bf7af831285e)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #83 pc 00000000000d5290  /system/lib64/libandroid_runtime.so (_JNIEnv::CallStaticVoidMethod(_jclass*, _jmethodID*, ...)+104) (BuildId: 7e2a886b7a4523debea27d91258da727)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #84 pc 00000000000ea74c  /system/lib64/libandroid_runtime.so (android::AndroidRuntime::start(char const*, android::Vector<android::String8> const&, bool)+908) (BuildId: 7e2a886b7a4523debea27d91258da727)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #85 pc 0000000000004568  /system/bin/app_process64 (main+1204) (BuildId: ca426b31a2d06fac00c886329fb5d520)
2024-08-13 16:14:28.264  4573-4573  DEBUG                   crash_dump64                         A        #86 pc 00000000000552cc  /apex/com.android.runtime/lib64/bionic/libc.so (__libc_init+116) (BuildId: 1b9fecf834d610f77e641f026ca7269b)
2024-08-13 16:14:28.269   207-207   tombstoned              tombstoned                           E  Tombstone written to: tombstone_22
2024-08-13 16:14:28.273   600-4576  ActivityTaskManager     system_server                        W    Force finishing activity com.example.testapp/.MainActivity
2024-08-13 16:14:28.274   861-897   WindowManagerShell      com.android.systemui                 V  Transition requested (#31): android.os.BinderProxy@1b8dcbe TransitionRequestInfo { type = CLOSE, triggerTask = null, pipTask = null, remoteTransition = null, displayChange = null, flags = 16, debugId = 31 }
2024-08-13 16:14:28.275  1194-1194  VRI[NexusL...rActivity] com...le.android.apps.nexuslauncher  D  visibilityChanged oldVisibility=false newVisibility=true
2024-08-13 16:14:28.276   600-4576  IPCThreadState          system_server                        E  Binder transaction failure. id: 233710, BR_*: 29189, error: -3 (No such process)
2024-08-13 16:14:28.276   600-4576  ActivityManager         system_server                        W  pid 600 system sent binder code 54 with flags 1 to frozen apps and got error -32
2024-08-13 16:14:28.277   600-4577  DropBoxManagerService   system_server                        I  add tag=data_app_native_crash isTagEnabled=true flags=0x6
2024-08-13 16:14:28.277   600-715   DropBoxManagerService   system_server                        I  add tag=SYSTEM_TOMBSTONE_PROTO_WITH_HEADERS isTagEnabled=true flags=0x4
2024-08-13 16:14:28.278   600-4576  ClientLifecycleManager  system_server                        W  Failed to deliver transaction for android.app.IApplicationThread$Stub$Proxy@4d09565
                                                                                                    transaction=ClientTransaction{
                                                                                                      transactionItems=[
                                                                                                        TopResumedActivityChangeItem{mActivityToken=Token{962c25c ActivityRecord{ad7e52e u0 com.example.testapp/.MainActivity t13 f}}},onTop=false}
                                                                                                        PauseActivityItem{mActivityToken=Token{962c25c ActivityRecord{ad7e52e u0 com.example.testapp/.MainActivity t13 f}}},finished=true,userLeaving=false,dontReport=false,autoEnteringPip=false}
                                                                                                      ]
                                                                                                    }
2024-08-13 16:14:28.281   600-4576  ClientLifecycleManager  system_server                        E  Failed to deliver pending transaction
                                                                                                    android.os.DeadObjectException
                                                                                                    	at android.os.BinderProxy.transactNative(Native Method)
                                                                                                    	at android.os.BinderProxy.transact(BinderProxy.java:586)
                                                                                                    	at android.app.IApplicationThread$Stub$Proxy.scheduleTransaction(IApplicationThread.java:2020)
                                                                                                    	at android.app.servertransaction.ClientTransaction.schedule(ClientTransaction.java:230)
                                                                                                    	at com.android.server.wm.ClientLifecycleManager.scheduleTransaction(ClientLifecycleManager.java:81)
                                                                                                    	at com.android.server.wm.ClientLifecycleManager.dispatchPendingTransactions(ClientLifecycleManager.java:187)
                                                                                                    	at com.android.server.wm.RootWindowContainer.performSurfacePlacementNoTrace(RootWindowContainer.java:797)
                                                                                                    	at com.android.server.wm.RootWindowContainer.performSurfacePlacement(RootWindowContainer.java:751)
                                                                                                    	at com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop(WindowSurfacePlacer.java:177)
                                                                                                    	at com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement(WindowSurfacePlacer.java:126)
                                                                                                    	at com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement(WindowSurfacePlacer.java:115)
                                                                                                    	at com.android.server.wm.WindowSurfacePlacer.continueLayout(WindowSurfacePlacer.java:97)
                                                                                                    	at com.android.server.wm.ActivityTaskManagerService.continueWindowLayout(ActivityTaskManagerService.java:4845)
                                                                                                    	at com.android.server.wm.ActivityTaskManagerService$LocalService.finishTopCrashedActivities(ActivityTaskManagerService.java:7049)
                                                                                                    	at com.android.server.am.AppErrors.handleAppCrashLSPB(AppErrors.java:945)
